year;dpto;nom_dpto;nom_ciu;sexo;sineducacion;educprimaria;educsecundaria;educmedia;eductecnica;educuniversitaria;educpostgrado
2019;17;Caldas;Manizales;hombre;0.22290756;0.23660618;0.061536256;0.29412609;0.086925335;0.068636589;0.029261995
2019;17;Caldas;Manizales;mujer;0.20159881;0.23750937;0.059580315;0.26886085;0.12315764;0.075505868;0.033787161
2019;18;Caqueta;Florencia;hombre;0.33960855;0.24954388;0.067507051;0.21504395;0.05755515;0.044037152;0.026704263
2019;18;Caqueta;Florencia;mujer;0.30172539;0.24083394;0.066283248;0.21617541;0.0860532;0.057656363;0.031272467
2019;19;Cauca;Popayan;hombre;0.25833556;0.23306215;0.064083755;0.25933582;0.092758067;0.063750334;0.028674314
2019;19;Cauca;Popayan;mujer;0.24750233;0.21497445;0.061222117;0.25191683;0.12145679;0.074175186;0.028752323
2019;20;Cesar;Valledupar;hombre;0.28158307;0.22741158;0.065643877;0.28205824;0.065304458;0.061978143;0.016020637
2019;20;Cesar;Valledupar;mujer;0.24079585;0.20981388;0.058404807;0.30013418;0.089328431;0.081801742;0.019721104
2019;23;Cordoba;Monteria;hombre;0.25517499;0.23253909;0.065301567;0.30498883;0.04527178;0.071332835;0.025390916
2019;23;Cordoba;Monteria;mujer;0.23985337;0.2190364;0.059701491;0.32632887;0.061534435;0.074037708;0.019507725
2019;25;Cundinamarca;Cundinamarca;hombre;0.26742744;0.30017364;0.073678985;0.24807741;0.056561649;0.042173158;0.011907715
2019;25;Cundinamarca;Cundinamarca;mujer;0.26391464;0.25069574;0.070500925;0.27295917;0.075371057;0.050324675;0.016233766
2019;27;Choco;Quibdo;hombre;0.33684489;0.21157932;0.065864019;0.22618626;0.047273371;0.083923511;0.028328612
2019;27;Choco;Quibdo;mujer;0.29753977;0.18027616;0.055863179;0.23410667;0.08200743;0.11537114;0.034835633
2019;41;Huila;Neiva;hombre;0.26926649;0.25866604;0.060894459;0.25603527;0.072655521;0.057412565;0.025069637
2019;41;Huila;Neiva;mujer;0.24075823;0.24028602;0.065569349;0.25323799;0.09956827;0.072584994;0.027995143
2019;44;La Guajira;Riohacha;hombre;0.32384196;0.22724795;0.064986378;0.2174387;0.083242506;0.061648503;0.021594005
2019;44;La Guajira;Riohacha;mujer;0.28147531;0.2035393;0.058749925;0.20669726;0.12423285;0.097777516;0.027527856
2019;47;Magdalena;Santa Marta;hombre;0.25665969;0.2416153;0.070075221;0.29325265;0.064306319;0.056897234;0.017193597
2019;47;Magdalena;Santa Marta;mujer;0.22283025;0.22139825;0.074566565;0.30731857;0.084232599;0.070628546;0.019025214
2019;50;Meta;Villavicencio;hombre;0.26319709;0.25679398;0.065445609;0.29558483;0.044896137;0.052713871;0.021368476
2019;50;Meta;Villavicencio;mujer;0.24036697;0.22412504;0.06313286;0.32300374;0.054026503;0.068161741;0.027183147
2019;52;Nariño;Pasto;hombre;0.24533582;0.24611318;0.060556591;0.28194964;0.046952736;0.080068409;0.03902363
2019;52;Nariño;Pasto;mujer;0.24792345;0.21662569;0.057678252;0.28533459;0.067778587;0.081002057;0.043657385
2019;54;Norte de Santander;Cucuta;hombre;0.30920833;0.28264198;0.064851187;0.25667489;0.034423064;0.039150409;0.013050136
2019;54;Norte de Santander;Cucuta;mujer;0.27909204;0.2548362;0.0645625;0.27448043;0.049469966;0.060489908;0.017068934
2019;63;Quindio;Armenia;hombre;0.22863027;0.25112888;0.075497106;0.2779054;0.079854235;0.061316643;0.025667433
2019;63;Quindio;Armenia;mujer;0.21318264;0.24083954;0.065000705;0.28436053;0.092376806;0.075319387;0.028920399
2019;66;Risaralda;Pereira;hombre;0.25184095;0.26548329;0.068676844;0.26059994;0.080226339;0.052631579;0.020541044
2019;66;Risaralda;Pereira;mujer;0.23967782;0.25984839;0.059564099;0.26539868;0.09340734;0.060173277;0.021930419
2019;68;Santander;Bucaramanga;hombre;0.2483746;0.24297966;0.055125192;0.30903307;0.069926687;0.050560243;0.024000553
2019;68;Santander;Bucaramanga;mujer;0.23262542;0.2274546;0.056571253;0.30661741;0.077562325;0.07085257;0.028316405
2019;70;Sucre;Sincelejo;hombre;0.30092448;0.23941891;0.068800703;0.2406138;0.068926483;0.060184892;0.021130746
2019;70;Sucre;Sincelejo;mujer;0.26261812;0.21934777;0.066374741;0.23813091;0.11972805;0.074268267;0.01953215
2019;73;Tolima;Ibague;hombre;0.24994089;0.25474897;0.06739182;0.26412863;0.075825647;0.062032003;0.025932057
2019;73;Tolima;Ibague;mujer;0.21759066;0.24197583;0.068222873;0.26413783;0.096776433;0.080519661;0.030776713
2019;76;Valle del Cauca;Cali;hombre;0.22501336;0.24033494;0.069303401;0.31765544;0.067165509;0.055466477;0.02506087
2019;76;Valle del Cauca;Cali;mujer;0.21580121;0.23001504;0.069720395;0.32873371;0.065362871;0.065985374;0.024381388
