year;dpto;nom_dpto;nom_ciu;sexo;etaria;personas;edad
2012;63;Quindio;Armenia;mujer;80-84 años;42571.84829;0.90663993
2012;63;Quindio;Armenia;mujer;85-mas años;29755.53971;0.63369483
2012;66;Risaralda;Pereira;hombre;0-4 años;-527981.522;-8.1565218
2012;66;Risaralda;Pereira;hombre;5-9 años;-578668.1149;-8.9395533
2012;66;Risaralda;Pereira;hombre;10-14 años;-665818.5767;-10.285897
2012;66;Risaralda;Pereira;hombre;15-19 años;-636250.5785;-9.8291159
2012;66;Risaralda;Pereira;hombre;20-24 años;-541839.5474;-8.3706074
2012;66;Risaralda;Pereira;hombre;25-29 años;-517322.2321;-7.9918518
2012;66;Risaralda;Pereira;hombre;30-34 años;-454845.2095;-7.0266757
2012;66;Risaralda;Pereira;hombre;35-39 años;-404809.9139;-6.2537055
2012;66;Risaralda;Pereira;hombre;40-44 años;-378695.1646;-5.8502717
2012;66;Risaralda;Pereira;hombre;45-49 años;-382028.2729;-5.901763
2012;66;Risaralda;Pereira;hombre;50-54 años;-373092.1727;-5.7637138
2012;66;Risaralda;Pereira;hombre;55-59 años;-284866.1086;-4.4007535
2012;66;Risaralda;Pereira;hombre;60-64 años;-228095.1882;-3.5237281
2012;66;Risaralda;Pereira;hombre;65-69 años;-170781.7367;-2.6383214
2012;66;Risaralda;Pereira;hombre;70-74 años;-132757.0557;-2.0508971
2012;66;Risaralda;Pereira;hombre;75-79 años;-86757.65675;-1.3402755
2012;66;Risaralda;Pereira;hombre;80-84 años;-64751.12433;-1.0003077
2012;66;Risaralda;Pereira;hombre;85-mas años;-43760.96875;-0.67604125
2012;66;Risaralda;Pereira;mujer;0-4 años;486560.4816;7.2267175
2012;66;Risaralda;Pereira;mujer;5-9 años;571117.4561;8.4826136
2012;66;Risaralda;Pereira;mujer;10-14 años;558197.2822;8.2907143
2012;66;Risaralda;Pereira;mujer;15-19 años;609465.8947;9.0521898
2012;66;Risaralda;Pereira;mujer;20-24 años;591961.0747;8.7921972
2012;66;Risaralda;Pereira;mujer;25-29 años;491217.0043;7.2958794
2012;66;Risaralda;Pereira;mujer;30-34 años;501872.1965;7.4541373
2012;66;Risaralda;Pereira;mujer;35-39 años;435255.6983;6.464705
2012;66;Risaralda;Pereira;mujer;40-44 años;467279.4081;6.9403424
2012;66;Risaralda;Pereira;mujer;45-49 años;428152.1546;6.3591986
2012;66;Risaralda;Pereira;mujer;50-54 años;382306.8731;5.6782742
2012;66;Risaralda;Pereira;mujer;55-59 años;376605.2366;5.5935898
2012;66;Risaralda;Pereira;mujer;60-64 años;265414.8566;3.9421167
2012;66;Risaralda;Pereira;mujer;65-69 años;208349.4437;3.0945435
2012;66;Risaralda;Pereira;mujer;70-74 años;146289.4469;2.1727874
2012;66;Risaralda;Pereira;mujer;75-79 años;97324.65398;1.4455301
2012;66;Risaralda;Pereira;mujer;80-84 años;74696.35088;1.1094395
2012;66;Risaralda;Pereira;mujer;85-mas años;40734.77617;0.60501981
2012;68;Santander;Bucaramanga;hombre;0-4 años;-1119175.437;-8.7557812
2012;68;Santander;Bucaramanga;hombre;5-9 años;-1147165.529;-8.9747601
2012;68;Santander;Bucaramanga;hombre;10-14 años;-1253264.315;-9.8048153
2012;68;Santander;Bucaramanga;hombre;15-19 años;-1257861.759;-9.8407831
2012;68;Santander;Bucaramanga;hombre;20-24 años;-1027803.468;-8.0409403
2012;68;Santander;Bucaramanga;hombre;25-29 años;-993472.735;-7.772356
2012;68;Santander;Bucaramanga;hombre;30-34 años;-920970.2907;-7.2051387
2012;68;Santander;Bucaramanga;hombre;35-39 años;-887741.5418;-6.9451766
2012;68;Santander;Bucaramanga;hombre;40-44 años;-840771.3769;-6.5777092
2012;68;Santander;Bucaramanga;hombre;45-49 años;-752185.3021;-5.8846626
2012;68;Santander;Bucaramanga;hombre;50-54 años;-690284.1235;-5.4003839
2012;68;Santander;Bucaramanga;hombre;55-59 años;-489059.6708;-3.8261199
2012;68;Santander;Bucaramanga;hombre;60-64 años;-451147.9032;-3.5295203
2012;68;Santander;Bucaramanga;hombre;65-69 años;-356643.2505;-2.7901704
2012;68;Santander;Bucaramanga;hombre;70-74 años;-235909.4873;-1.8456194
2012;68;Santander;Bucaramanga;hombre;75-79 años;-185488.0692;-1.4511514
2012;68;Santander;Bucaramanga;hombre;80-84 años;-108759.5414;-0.85087174
2012;68;Santander;Bucaramanga;hombre;85-mas años;-64426.78291;-0.50403786
2012;68;Santander;Bucaramanga;mujer;0-4 años;1076530.804;8.1871033
2012;68;Santander;Bucaramanga;mujer;5-9 años;1069794.352;8.1358719
2012;68;Santander;Bucaramanga;mujer;10-14 años;1111001.558;8.4492559
2012;68;Santander;Bucaramanga;mujer;15-19 años;1137165.843;8.6482372
2012;68;Santander;Bucaramanga;mujer;20-24 años;1093048.701;8.3127232
2012;68;Santander;Bucaramanga;mujer;25-29 años;974537.9015;7.4114389
2012;68;Santander;Bucaramanga;mujer;30-34 años;1030091.486;7.8339286
2012;68;Santander;Bucaramanga;mujer;35-39 años;910926.0562;6.9276657
2012;68;Santander;Bucaramanga;mujer;40-44 años;914787.2233;6.9570303
2012;68;Santander;Bucaramanga;mujer;45-49 años;770398.917;5.8589458
2012;68;Santander;Bucaramanga;mujer;50-54 años;711257.6751;5.4091716
2012;68;Santander;Bucaramanga;mujer;55-59 años;643827.3663;4.896359
2012;68;Santander;Bucaramanga;mujer;60-64 años;535107.8565;4.0695381
2012;68;Santander;Bucaramanga;mujer;65-69 años;375223.7183;2.8536065
2012;68;Santander;Bucaramanga;mujer;70-74 años;323687.8103;2.4616718
2012;68;Santander;Bucaramanga;mujer;75-79 años;223019.8263;1.6960837
2012;68;Santander;Bucaramanga;mujer;80-84 años;144415.1047;1.0982884
2012;68;Santander;Bucaramanga;mujer;85-mas años;104282.8267;0.79307926
2012;70;Sucre;Sincelejo;hombre;0-4 años;-531222.8655;-10.207975
2012;70;Sucre;Sincelejo;hombre;5-9 años;-584258.6753;-11.227111
2012;70;Sucre;Sincelejo;hombre;10-14 años;-604210.6398;-11.610508
2012;70;Sucre;Sincelejo;hombre;15-19 años;-570673.3777;-10.966056
2012;70;Sucre;Sincelejo;hombre;20-24 años;-425018.5848;-8.1671543
2012;70;Sucre;Sincelejo;hombre;25-29 años;-381801.2917;-7.3366909
2012;70;Sucre;Sincelejo;hombre;30-34 años;-320038.1662;-6.1498513
2012;70;Sucre;Sincelejo;hombre;35-39 años;-304470.8923;-5.8507104
2012;70;Sucre;Sincelejo;hombre;40-44 años;-312527.5707;-6.0055275
2012;70;Sucre;Sincelejo;hombre;45-49 años;-297272.52;-5.7123866
2012;70;Sucre;Sincelejo;hombre;50-54 años;-222695.3485;-4.2793121
2012;70;Sucre;Sincelejo;hombre;55-59 años;-160168.5597;-3.0777979
2012;70;Sucre;Sincelejo;hombre;60-64 años;-166918.1063;-3.2074971
2012;70;Sucre;Sincelejo;hombre;65-69 años;-101339.3402;-1.9473361
2012;70;Sucre;Sincelejo;hombre;70-74 años;-90124.59181;-1.7318336
2012;70;Sucre;Sincelejo;hombre;75-79 años;-57608.9371;-1.107013
2012;70;Sucre;Sincelejo;hombre;80-84 años;-40408.62867;-0.77649194
2012;70;Sucre;Sincelejo;hombre;85-mas años;-33240.28216;-0.63874501
2012;70;Sucre;Sincelejo;mujer;0-4 años;529250.1616;10.232837
2012;70;Sucre;Sincelejo;mujer;5-9 años;522636.4806;10.104964
2012;70;Sucre;Sincelejo;mujer;10-14 años;574965.201;11.116719
2012;70;Sucre;Sincelejo;mujer;15-19 años;555621.6881;10.74272
2012;70;Sucre;Sincelejo;mujer;20-24 años;435844.6899;8.4268799
2012;70;Sucre;Sincelejo;mujer;25-29 años;362893.4865;7.0163984
2012;70;Sucre;Sincelejo;mujer;30-34 años;372797.4209;7.2078867
2012;70;Sucre;Sincelejo;mujer;35-39 años;304091.0797;5.8794775
2012;70;Sucre;Sincelejo;mujer;40-44 años;320341.8508;6.1936798
2012;70;Sucre;Sincelejo;mujer;45-49 años;281234.9369;5.4375634
2012;70;Sucre;Sincelejo;mujer;50-54 años;245974.7674;4.7558222
2012;70;Sucre;Sincelejo;mujer;55-59 años;185009.3365;3.5770805
2012;70;Sucre;Sincelejo;mujer;60-64 años;151479.8466;2.9288013
2012;70;Sucre;Sincelejo;mujer;65-69 años;117279.8465;2.2675583
2012;70;Sucre;Sincelejo;mujer;70-74 años;79723.96437;1.5414305
2012;70;Sucre;Sincelejo;mujer;75-79 años;58990.38533;1.1405551
2012;70;Sucre;Sincelejo;mujer;80-84 años;40357.76444;0.78030097
2012;70;Sucre;Sincelejo;mujer;85-mas años;33583.52406;0.64932382
2012;73;Tolima;Ibague;hombre;0-4 años;-686289.966;-8.4450302
2012;73;Tolima;Ibague;hombre;5-9 años;-833219.9342;-10.253053
2012;73;Tolima;Ibague;hombre;10-14 años;-937097.2389;-11.531299
2012;73;Tolima;Ibague;hombre;15-19 años;-822485.7132;-10.120965
2012;73;Tolima;Ibague;hombre;20-24 años;-547885.3669;-6.7419147
2012;73;Tolima;Ibague;hombre;25-29 años;-493790.3555;-6.0762572
2012;73;Tolima;Ibague;hombre;30-34 años;-446596.3517;-5.4955192
2012;73;Tolima;Ibague;hombre;35-39 años;-487399.0493;-5.9976101
2012;73;Tolima;Ibague;hombre;40-44 años;-499311.5383;-6.1441975
2012;73;Tolima;Ibague;hombre;45-49 años;-476223.1541;-5.8600869
2012;73;Tolima;Ibague;hombre;50-54 años;-510672.9272;-6.2840028
2012;73;Tolima;Ibague;hombre;55-59 años;-408354.8655;-5.0249448
2012;73;Tolima;Ibague;hombre;60-64 años;-264238.7216;-3.2515469
2012;73;Tolima;Ibague;hombre;65-69 años;-228404.176;-2.8105905
2012;73;Tolima;Ibague;hombre;70-74 años;-206251.0772;-2.5379891
2012;73;Tolima;Ibague;hombre;75-79 años;-131878.6338;-1.6228112
2012;73;Tolima;Ibague;hombre;80-84 años;-74915.24158;-0.92185736
2012;73;Tolima;Ibague;hombre;85-mas años;-71540.06976;-0.88032472
2012;73;Tolima;Ibague;mujer;0-4 años;662791.1948;8.2127113
2012;73;Tolima;Ibague;mujer;5-9 años;819030.4794;10.148687
2012;73;Tolima;Ibague;mujer;10-14 años;833906.5782;10.333018
2012;73;Tolima;Ibague;mujer;15-19 años;747531.8063;9.2627401
2012;73;Tolima;Ibague;mujer;20-24 años;601362.5558;7.4515429
2012;73;Tolima;Ibague;mujer;25-29 años;513744.7169;6.3658614
2012;73;Tolima;Ibague;mujer;30-34 años;489041.7402;6.0597644
2012;73;Tolima;Ibague;mujer;35-39 años;532232.1956;6.5949416
2012;73;Tolima;Ibague;mujer;40-44 años;552220.4296;6.8426175
2012;73;Tolima;Ibague;mujer;45-49 años;495013.2223;6.1337576
2012;73;Tolima;Ibague;mujer;50-54 años;414762.89;5.1393681
2012;73;Tolima;Ibague;mujer;55-59 años;388070.3757;4.8086181
2012;73;Tolima;Ibague;mujer;60-64 años;295923.9282;3.6668224
2012;73;Tolima;Ibague;mujer;65-69 años;227002.1546;2.8128061
2012;73;Tolima;Ibague;mujer;70-74 años;192641.7291;2.3870425
2012;73;Tolima;Ibague;mujer;75-79 años;148721.0905;1.8428177
2012;73;Tolima;Ibague;mujer;80-84 años;91890.4972;1.1386242
2012;73;Tolima;Ibague;mujer;85-mas años;64422.14114;0.79826111
2012;76;Valle del Cauca;Cali;hombre;0-4 años;-2093827.232;-8.4784174
2012;76;Valle del Cauca;Cali;hombre;5-9 años;-2091017.672;-8.467041
2012;76;Valle del Cauca;Cali;hombre;10-14 años;-2313384.815;-9.3674593
2012;76;Valle del Cauca;Cali;hombre;15-19 años;-2376287.269;-9.6221666
2012;76;Valle del Cauca;Cali;hombre;20-24 años;-2158192.726;-8.739049
2012;76;Valle del Cauca;Cali;hombre;25-29 años;-1957732.151;-7.9273353
2012;76;Valle del Cauca;Cali;hombre;30-34 años;-1887397.155;-7.6425314
2012;76;Valle del Cauca;Cali;hombre;35-39 años;-1503291.674;-6.0871949
2012;76;Valle del Cauca;Cali;hombre;40-44 años;-1723603.439;-6.979291
2012;76;Valle del Cauca;Cali;hombre;45-49 años;-1648671.861;-6.6758747
2012;76;Valle del Cauca;Cali;hombre;50-54 años;-1381155.32;-5.5926347
2012;76;Valle del Cauca;Cali;hombre;55-59 años;-925790.5657;-3.7487519
2012;76;Valle del Cauca;Cali;hombre;60-64 años;-809253.319;-3.2768641
2012;76;Valle del Cauca;Cali;hombre;65-69 años;-581700.9081;-2.355449
2012;76;Valle del Cauca;Cali;hombre;70-74 años;-507746.2594;-2.0559886
2012;76;Valle del Cauca;Cali;hombre;75-79 años;-342830.7218;-1.3882053
2012;76;Valle del Cauca;Cali;hombre;80-84 años;-217020.3283;-0.87876827
2012;76;Valle del Cauca;Cali;hombre;85-mas años;-177065.4115;-0.71698105
2012;76;Valle del Cauca;Cali;mujer;0-4 años;1847989.184;7.1021819
2012;76;Valle del Cauca;Cali;mujer;5-9 años;2102198.671;8.0791588
2012;76;Valle del Cauca;Cali;mujer;10-14 años;2118844.654;8.1431322
2012;76;Valle del Cauca;Cali;mujer;15-19 años;2350033.695;9.0316372
2012;76;Valle del Cauca;Cali;mujer;20-24 años;2222284.892;8.5406733
2012;76;Valle del Cauca;Cali;mujer;25-29 años;1951548.1;7.5001793
2012;76;Valle del Cauca;Cali;mujer;30-34 años;2002612.021;7.6964278
2012;76;Valle del Cauca;Cali;mujer;35-39 años;1840170.385;7.0721331
2012;76;Valle del Cauca;Cali;mujer;40-44 años;1925010.519;7.39819
2012;76;Valle del Cauca;Cali;mujer;45-49 años;1726468.863;6.6351557
2012;76;Valle del Cauca;Cali;mujer;50-54 años;1489441.938;5.724215
2012;76;Valle del Cauca;Cali;mujer;55-59 años;1257966.317;4.8346095
2012;76;Valle del Cauca;Cali;mujer;60-64 años;951333.0965;3.6561582
2012;76;Valle del Cauca;Cali;mujer;65-69 años;681805.4182;2.6203108
2012;76;Valle del Cauca;Cali;mujer;70-74 años;607715.1571;2.3355677
2012;76;Valle del Cauca;Cali;mujer;75-79 años;407544.7496;1.5662738
2012;76;Valle del Cauca;Cali;mujer;80-84 años;298674.4684;1.1478641
2012;76;Valle del Cauca;Cali;mujer;85-mas años;238378.7079;0.91613579
2013;5;Antioquia;Medellin;hombre;0-4 años;-2710347.876;-7.8963857
2013;5;Antioquia;Medellin;hombre;5-9 años;-3126901.07;-9.1099806
2013;5;Antioquia;Medellin;hombre;10-14 años;-3148606.049;-9.1732168
2013;5;Antioquia;Medellin;hombre;15-19 años;-3313913.824;-9.6548281
2013;5;Antioquia;Medellin;hombre;20-24 años;-2984298.367;-8.694519
2013;5;Antioquia;Medellin;hombre;25-29 años;-2924001.665;-8.5188494
2013;5;Antioquia;Medellin;hombre;30-34 años;-2618504.566;-7.6288075
2013;5;Antioquia;Medellin;hombre;35-39 años;-2177840.493;-6.3449674
2013;5;Antioquia;Medellin;hombre;40-44 años;-2103686.715;-6.1289263
2013;5;Antioquia;Medellin;hombre;45-49 años;-2162660.561;-6.3007417
2013;5;Antioquia;Medellin;hombre;50-54 años;-2006238.719;-5.8450189
2013;5;Antioquia;Medellin;hombre;55-59 años;-1446623.902;-4.2146254
2013;5;Antioquia;Medellin;hombre;60-64 años;-1178904.47;-3.4346457
2013;5;Antioquia;Medellin;hombre;65-69 años;-903204.0287;-2.6314139
2013;5;Antioquia;Medellin;hombre;70-74 años;-559141.5206;-1.629015
2013;5;Antioquia;Medellin;hombre;75-79 años;-451686.525;-1.3159533
2013;5;Antioquia;Medellin;hombre;80-84 años;-288350.3095;-0.84008598
2013;5;Antioquia;Medellin;hombre;85-mas años;-218994.5861;-0.63802356
2013;5;Antioquia;Medellin;mujer;0-4 años;2493746.191;6.884562
2013;5;Antioquia;Medellin;mujer;5-9 años;3044001.783;8.4036694
2013;5;Antioquia;Medellin;mujer;10-14 años;3125017.975;8.6273336
2013;5;Antioquia;Medellin;mujer;15-19 años;2979350.102;8.2251835
2013;5;Antioquia;Medellin;mujer;20-24 años;3166057.354;8.7406321
2013;5;Antioquia;Medellin;mujer;25-29 años;2956321.459;8.1616077
2013;5;Antioquia;Medellin;mujer;30-34 años;2921299.745;8.0649223
2013;5;Antioquia;Medellin;mujer;35-39 años;2261989.83;6.2447453
2013;5;Antioquia;Medellin;mujer;40-44 años;2293182.323;6.3308592
2013;5;Antioquia;Medellin;mujer;45-49 años;2415348.089;6.6681261
2013;5;Antioquia;Medellin;mujer;50-54 años;2248565.055;6.2076831
2013;5;Antioquia;Medellin;mujer;55-59 años;1836706.57;5.0706525
2013;5;Antioquia;Medellin;mujer;60-64 años;1400408.512;3.8661511
2013;5;Antioquia;Medellin;mujer;65-69 años;1079296.871;2.9796481
2013;5;Antioquia;Medellin;mujer;70-74 años;760680.9747;2.1000354
2013;5;Antioquia;Medellin;mujer;75-79 años;504419.6291;1.3925668
2013;5;Antioquia;Medellin;mujer;80-84 años;418338.7965;1.1549208
2013;5;Antioquia;Medellin;mujer;85-mas años;317561.8553;0.87670285
2013;8;Atlantico;Barranquilla;hombre;0-4 años;-1320669.454;-9.0005283
2013;8;Atlantico;Barranquilla;hombre;5-9 años;-1386276.176;-9.4476471
2013;8;Atlantico;Barranquilla;hombre;10-14 años;-1520602.632;-10.363098
2013;8;Atlantico;Barranquilla;hombre;15-19 años;-1397968.468;-9.5273314
2013;8;Atlantico;Barranquilla;hombre;20-24 años;-1163867.658;-7.9319048
2013;8;Atlantico;Barranquilla;hombre;25-29 años;-1156249.817;-7.8799882
2013;8;Atlantico;Barranquilla;hombre;30-34 años;-1113436.139;-7.5882077
2013;8;Atlantico;Barranquilla;hombre;35-39 años;-952052.0415;-6.4883547
2013;8;Atlantico;Barranquilla;hombre;40-44 años;-887245.2893;-6.0466886
2013;8;Atlantico;Barranquilla;hombre;45-49 años;-884058.4424;-6.0249696
2013;8;Atlantico;Barranquilla;hombre;50-54 años;-870570.161;-5.9330454
2013;8;Atlantico;Barranquilla;hombre;55-59 años;-573660.6044;-3.9095693
2013;8;Atlantico;Barranquilla;hombre;60-64 años;-451914.5702;-3.0798547
2013;8;Atlantico;Barranquilla;hombre;65-69 años;-354145.5572;-2.4135466
2013;8;Atlantico;Barranquilla;hombre;70-74 años;-250815.3387;-1.7093382
2013;8;Atlantico;Barranquilla;hombre;75-79 años;-197856.2078;-1.348415
2013;8;Atlantico;Barranquilla;hombre;80-84 años;-102626.2986;-0.69941115
2013;8;Atlantico;Barranquilla;hombre;85-mas años;-89228.24408;-0.60810173
2013;8;Atlantico;Barranquilla;mujer;0-4 años;1242203.296;8.3190613
2013;8;Atlantico;Barranquilla;mujer;5-9 años;1329447.955;8.9033413
2013;8;Atlantico;Barranquilla;mujer;10-14 años;1362712.194;9.126112
2013;8;Atlantico;Barranquilla;mujer;15-19 años;1278130.767;8.5596685
2013;8;Atlantico;Barranquilla;mujer;20-24 años;1304999.446;8.7396088
2013;8;Atlantico;Barranquilla;mujer;25-29 años;1156119.978;7.7425599
2013;8;Atlantico;Barranquilla;mujer;30-34 años;1222176.978;8.1849451
2013;8;Atlantico;Barranquilla;mujer;35-39 años;998039.1493;6.6838894
2013;8;Atlantico;Barranquilla;mujer;40-44 años;982111.7306;6.5772228
2013;8;Atlantico;Barranquilla;mujer;45-49 años;937676.2689;6.2796378
2013;8;Atlantico;Barranquilla;mujer;50-54 años;824405.9961;5.5210643
2013;8;Atlantico;Barranquilla;mujer;55-59 años;654155.7895;4.3808951
2013;8;Atlantico;Barranquilla;mujer;60-64 años;487213.1568;3.2628767
2013;8;Atlantico;Barranquilla;mujer;65-69 años;402442.0505;2.695163
2013;8;Atlantico;Barranquilla;mujer;70-74 años;273517.3048;1.8317512
2013;8;Atlantico;Barranquilla;mujer;75-79 años;202762.0849;1.3579019
2013;8;Atlantico;Barranquilla;mujer;80-84 años;140590.4631;0.94153732
2013;8;Atlantico;Barranquilla;mujer;85-mas años;133307.2959;0.89276177
2013;11;Bogota;Bogota;hombre;0-4 años;-3571558.844;-8.0436487
2013;11;Bogota;Bogota;hombre;5-9 años;-3763062.758;-8.4749422
2013;11;Bogota;Bogota;hombre;10-14 años;-3581009.493;-8.0649328
2013;11;Bogota;Bogota;hombre;15-19 años;-4001901.266;-9.0128393
2013;11;Bogota;Bogota;hombre;20-24 años;-4096507.763;-9.2259064
2013;11;Bogota;Bogota;hombre;25-29 años;-4221445.074;-9.5072832
2013;11;Bogota;Bogota;hombre;30-34 años;-3978706.242;-8.9606009
2013;11;Bogota;Bogota;hombre;35-39 años;-2993307.607;-6.7413464
2013;11;Bogota;Bogota;hombre;40-44 años;-2793311.307;-6.2909265
2013;11;Bogota;Bogota;hombre;45-49 años;-2809319.7;-6.3269796
2013;11;Bogota;Bogota;hombre;50-54 años;-2389675.267;-5.3818817
2013;11;Bogota;Bogota;hombre;55-59 años;-1875139.16;-4.2230749
2013;11;Bogota;Bogota;hombre;60-64 años;-1501244.369;-3.3810117
2013;11;Bogota;Bogota;hombre;65-69 años;-1111161.973;-2.5024917
2013;11;Bogota;Bogota;hombre;70-74 años;-721426.9547;-1.6247541
2013;11;Bogota;Bogota;hombre;75-79 años;-480137.9724;-1.0813377
2013;11;Bogota;Bogota;hombre;80-84 años;-336503.8484;-0.75785357
2013;11;Bogota;Bogota;hombre;85-mas años;-176805.3412;-0.39819029
2013;11;Bogota;Bogota;mujer;0-4 años;3324882.759;6.9920359
2013;11;Bogota;Bogota;mujer;5-9 años;3605005.319;7.5811172
2013;11;Bogota;Bogota;mujer;10-14 años;3349605.42;7.0440259
2013;11;Bogota;Bogota;mujer;15-19 años;3872829.019;8.1443348
2013;11;Bogota;Bogota;mujer;20-24 años;4126901.632;8.6786346
2013;11;Bogota;Bogota;mujer;25-29 años;4573455.117;9.6177111
2013;11;Bogota;Bogota;mujer;30-34 años;4063577.638;8.5454683
2013;11;Bogota;Bogota;mujer;35-39 años;3461618.385;7.279583
2013;11;Bogota;Bogota;mujer;40-44 años;3192026.58;6.712647
2013;11;Bogota;Bogota;mujer;45-49 años;2981554.688;6.2700367
2013;11;Bogota;Bogota;mujer;50-54 años;2957856.754;6.2202015
2013;11;Bogota;Bogota;mujer;55-59 años;2430028.196;5.1102085
2013;11;Bogota;Bogota;mujer;60-64 años;1871847.439;3.9363866
2013;11;Bogota;Bogota;mujer;65-69 años;1284603.655;2.701447
2013;11;Bogota;Bogota;mujer;70-74 años;906963.985;1.9072927
2013;11;Bogota;Bogota;mujer;75-79 años;705673.9414;1.4839914
2013;11;Bogota;Bogota;mujer;80-84 años;483444.476;1.0166557
2013;11;Bogota;Bogota;mujer;85-mas años;360552.2994;0.75822061
2013;13;Bolivar;Cartagena;hombre;0-4 años;-1212159.598;-9.6803818
2013;13;Bolivar;Cartagena;hombre;5-9 años;-1351652.006;-10.794376
2013;13;Bolivar;Cartagena;hombre;10-14 años;-1372852.278;-10.963683
2013;13;Bolivar;Cartagena;hombre;15-19 años;-1366751.209;-10.91496
2013;13;Bolivar;Cartagena;hombre;20-24 años;-1097373.717;-8.7636948
2013;13;Bolivar;Cartagena;hombre;25-29 años;-914502.9518;-7.3032775
2013;13;Bolivar;Cartagena;hombre;30-34 años;-802303.9861;-6.4072495
2013;13;Bolivar;Cartagena;hombre;35-39 años;-696256.7665;-5.5603499
2013;13;Bolivar;Cartagena;hombre;40-44 años;-708195.6054;-5.655694
2013;13;Bolivar;Cartagena;hombre;45-49 años;-744978.0012;-5.9494405
2013;13;Bolivar;Cartagena;hombre;50-54 años;-593604.6747;-4.7405639
2013;13;Bolivar;Cartagena;hombre;55-59 años;-501896.3208;-4.0081754
2013;13;Bolivar;Cartagena;hombre;60-64 años;-393342.9317;-3.1412611
2013;13;Bolivar;Cartagena;hombre;65-69 años;-261095.0589;-2.0851214
2013;13;Bolivar;Cartagena;hombre;70-74 años;-209375.0283;-1.6720819
2013;13;Bolivar;Cartagena;hombre;75-79 años;-155245.1593;-1.2397975
2013;13;Bolivar;Cartagena;hombre;80-84 años;-78341.0755;-0.6256367
2013;13;Bolivar;Cartagena;hombre;85-mas años;-61889.71472;-0.4942551
2013;13;Bolivar;Cartagena;mujer;0-4 años;1238337.674;9.9118462
2013;13;Bolivar;Cartagena;mujer;5-9 años;1215434.117;9.7285223
2013;13;Bolivar;Cartagena;mujer;10-14 años;1268830.963;10.155919
2013;13;Bolivar;Cartagena;mujer;15-19 años;1170062.49;9.3653612
2013;13;Bolivar;Cartagena;mujer;20-24 años;1122618.555;8.9856119
2013;13;Bolivar;Cartagena;mujer;25-29 años;888575.638;7.1122966
2013;13;Bolivar;Cartagena;mujer;30-34 años;875607.7101;7.0084991
2013;13;Bolivar;Cartagena;mujer;35-39 años;804618.0311;6.4402871
2013;13;Bolivar;Cartagena;mujer;40-44 años;829258.6347;6.6375141
2013;13;Bolivar;Cartagena;mujer;45-49 años;738236.3337;5.9089575
2013;13;Bolivar;Cartagena;mujer;50-54 años;601910.626;4.8177857
2013;13;Bolivar;Cartagena;mujer;55-59 años;522529.2954;4.182405
2013;13;Bolivar;Cartagena;mujer;60-64 años;357023.364;2.8576701
2013;13;Bolivar;Cartagena;mujer;65-69 años;302693.1863;2.4228029
2013;13;Bolivar;Cartagena;mujer;70-74 años;184278.0278;1.4749898
2013;13;Bolivar;Cartagena;mujer;75-79 años;172985.0843;1.3845993
2013;13;Bolivar;Cartagena;mujer;80-84 años;102607.1363;0.82128334
2013;13;Bolivar;Cartagena;mujer;85-mas años;97904.68549;0.7836442
2013;15;Boyaca;Tunja;hombre;0-4 años;-706563.1669;-8.7104454
2013;15;Boyaca;Tunja;hombre;5-9 años;-775120.8381;-9.5556183
2013;15;Boyaca;Tunja;hombre;10-14 años;-960177.5177;-11.83698
2013;15;Boyaca;Tunja;hombre;15-19 años;-769137.5226;-9.4818563
2013;15;Boyaca;Tunja;hombre;20-24 años;-594867.566;-7.3334727
2013;15;Boyaca;Tunja;hombre;25-29 años;-484921.3104;-5.978065
2013;15;Boyaca;Tunja;hombre;30-34 años;-536249.8229;-6.6108384
2013;15;Boyaca;Tunja;hombre;35-39 años;-510977.6307;-6.2992849
2013;15;Boyaca;Tunja;hombre;40-44 años;-474953.1881;-5.8551793
2013;15;Boyaca;Tunja;hombre;45-49 años;-529208.4395;-6.5240331
2013;15;Boyaca;Tunja;hombre;50-54 años;-476223.5241;-5.8708396
2013;15;Boyaca;Tunja;hombre;55-59 años;-342170.5886;-4.2182474
2013;15;Boyaca;Tunja;hombre;60-64 años;-288901.5379;-3.5615516
2013;15;Boyaca;Tunja;hombre;65-69 años;-219827.0162;-2.7100072
2013;15;Boyaca;Tunja;hombre;70-74 años;-176309.3414;-2.1735253
2013;15;Boyaca;Tunja;hombre;75-79 años;-138392.8447;-1.7060943
2013;15;Boyaca;Tunja;hombre;80-84 años;-86107.48417;-1.0615251
2013;15;Boyaca;Tunja;hombre;85-mas años;-41566.98985;-0.51243401
2013;15;Boyaca;Tunja;mujer;0-4 años;690431.1276;8.2400818
2013;15;Boyaca;Tunja;mujer;5-9 años;720006.3678;8.5930538
2013;15;Boyaca;Tunja;mujer;10-14 años;844020.6879;10.073126
2013;15;Boyaca;Tunja;mujer;15-19 años;742985.5416;8.8673029
2013;15;Boyaca;Tunja;mujer;20-24 años;612838.4915;7.3140378
2013;15;Boyaca;Tunja;mujer;25-29 años;542516.8662;6.474771
2013;15;Boyaca;Tunja;mujer;30-34 años;596842.9243;7.123136
2013;15;Boyaca;Tunja;mujer;35-39 años;497673.8177;5.9395833
2013;15;Boyaca;Tunja;mujer;40-44 años;563594.1556;6.7263222
2013;15;Boyaca;Tunja;mujer;45-49 años;558204.8581;6.6620026
2013;15;Boyaca;Tunja;mujer;50-54 años;491216.7901;5.8625207
